ID;VALEUR;DATE;
0;26155.81;2019-04-11 11:15:29.0;
0;26155.31;2019-04-11 11:15:32.0;
0;26154.81;2019-04-11 11:15:35.0;
0;26155.81;2019-04-11 11:15:38.0;
0;26154.81;2019-04-11 11:15:39.0;
0;26155.31;2019-04-11 11:15:44.0;
0;26153.82;2019-04-11 11:16:29.0;
0;26155.31;2019-04-11 11:16:31.0;
0;26153.82;2019-04-11 11:16:34.0;
0;26154.81;2019-04-11 11:16:36.0;
0;26155.31;2019-04-11 11:16:42.0;
0;26154.81;2019-04-11 11:16:47.0;
0;26155.31;2019-04-11 11:16:48.0;
0;26154.81;2019-04-11 11:16:49.0;
0;26155.31;2019-04-11 11:16:53.0;
0;26154.32;2019-04-11 11:16:57.0;
0;26155.31;2019-04-11 11:17:00.0;
0;26154.32;2019-04-11 11:17:04.0;
0;26151.83;2019-04-11 11:17:05.0;
0;26153.82;2019-04-11 11:17:09.0;
0;26151.83;2019-04-11 11:17:10.0;
0;26153.82;2019-04-11 11:17:11.0;
0;26154.32;2019-04-11 11:17:15.0;
0;26153.82;2019-04-11 11:17:16.0;
0;26154.32;2019-04-11 11:17:18.0;
0;26153.82;2019-04-11 11:17:19.0;
0;26154.32;2019-04-11 11:17:20.0;
0;26153.82;2019-04-11 11:17:29.0;
0;26154.32;2019-04-11 11:17:32.0;
0;26153.82;2019-04-11 11:17:33.0;
0;26154.81;2019-04-11 11:17:38.0;
0;26155.31;2019-04-11 11:17:51.0;
0;26154.82;2019-04-11 11:18:04.0;
0;26155.31;2019-04-11 11:18:09.0;
0;26154.82;2019-04-11 11:18:11.0;
0;26157.3;2019-04-11 11:18:27.0;
0;26155.81;2019-04-11 11:18:37.0;
0;26157.3;2019-04-11 11:18:47.0;
0;26156.31;2019-04-11 11:19:00.0;
0;26157.8;2019-04-11 11:19:18.0;
0;26155.81;2019-04-11 11:19:19.0;
0;26157.8;2019-04-11 11:19:21.0;
0;26157.3;2019-04-11 11:19:25.0;
0;26157.8;2019-04-11 11:19:26.0;
0;26157.3;2019-04-11 11:19:27.0;
0;26157.8;2019-04-11 11:19:28.0;
0;26157.3;2019-04-11 11:19:30.0;
0;26157.8;2019-04-11 11:19:37.0;
0;26157.3;2019-04-11 11:19:39.0;
0;26156.31;2019-04-11 11:19:44.0;
0;26157.3;2019-04-11 11:19:45.0;
0;26156.81;2019-04-11 11:19:46.0;
0;26156.31;2019-04-11 11:19:48.0;
0;26156.81;2019-04-11 11:19:49.0;
0;26157.3;2019-04-11 11:20:08.0;
0;26157.8;2019-04-11 11:20:27.0;
0;26157.3;2019-04-11 11:20:28.0;
0;26157.8;2019-04-11 11:20:30.0;
0;26160.29;2019-04-11 11:20:41.0;
0;26157.8;2019-04-11 11:20:42.0;
0;26160.29;2019-04-11 11:20:45.0;
0;26161.78;2019-04-11 11:20:50.0;
0;26161.28;2019-04-11 11:21:02.0;
0;26162.78;2019-04-11 11:21:06.0;
0;26161.28;2019-04-11 11:21:07.0;
0;26162.78;2019-04-11 11:21:08.0;
0;26161.28;2019-04-11 11:21:10.0;
0;26162.78;2019-04-11 11:21:11.0;
0;26162.28;2019-04-11 11:21:13.0;
0;26162.78;2019-04-11 11:21:15.0;
0;26162.28;2019-04-11 11:21:16.0;
0;26162.78;2019-04-11 11:21:25.0;
0;26162.28;2019-04-11 11:21:28.0;
0;26162.78;2019-04-11 11:21:29.0;
0;26163.27;2019-04-11 11:21:36.0;
0;26162.78;2019-04-11 11:21:37.0;
0;26163.27;2019-04-11 11:21:39.0;
0;26164.27;2019-04-11 11:21:42.0;
0;26166.26;2019-04-11 11:21:45.0;
0;26167.25;2019-04-11 11:21:51.0;
0;26166.26;2019-04-11 11:21:52.0;
0;26167.25;2019-04-11 11:21:53.0;
0;26166.26;2019-04-11 11:21:55.0;
0;26167.25;2019-04-11 11:21:56.0;
0;26164.77;2019-04-11 11:22:05.0;
0;26164.27;2019-04-11 11:22:30.0;
0;26163.77;2019-04-11 11:22:41.0;
0;26164.27;2019-04-11 11:22:44.0;
0;26163.77;2019-04-11 11:22:45.0;
0;26164.27;2019-04-11 11:22:49.0;
0;26163.77;2019-04-11 11:22:59.0;
0;26164.27;2019-04-11 11:23:14.0;
0;26163.77;2019-04-11 11:23:18.0;
0;26164.77;2019-04-11 11:23:19.0;
0;26164.27;2019-04-11 11:23:21.0;
0;26164.77;2019-04-11 11:23:22.0;
0;26165.76;2019-04-11 11:23:26.0;
0;26164.77;2019-04-11 11:23:27.0;
0;26165.76;2019-04-11 11:23:28.0;
0;26164.77;2019-04-11 11:23:35.0;
0;26165.76;2019-04-11 11:23:36.0;
0;26164.77;2019-04-11 11:23:39.0;
0;26165.76;2019-04-11 11:23:40.0;
0;26164.27;2019-04-11 11:23:41.0;
0;26164.77;2019-04-11 11:23:52.0;
0;26164.27;2019-04-11 11:24:05.0;
0;26164.77;2019-04-11 11:24:06.0;
0;26164.27;2019-04-11 11:24:11.0;
0;26164.77;2019-04-11 11:24:43.0;
0;26164.27;2019-04-11 11:24:44.0;
0;26163.78;2019-04-11 11:24:50.0;
0;26164.27;2019-04-11 11:25:02.0;
0;26164.77;2019-04-11 11:25:11.0;
0;26166.26;2019-04-11 11:25:12.0;
0;26164.77;2019-04-11 11:25:17.0;
0;26166.26;2019-04-11 11:25:18.0;
0;26167.75;2019-04-11 11:25:20.0;
0;26166.26;2019-04-11 11:25:21.0;
0;26167.75;2019-04-11 11:25:22.0;
0;26167.26;2019-04-11 11:25:23.0;
0;26167.75;2019-04-11 11:25:25.0;
0;26167.26;2019-04-11 11:25:26.0;
0;26167.75;2019-04-11 11:25:28.0;
0;26167.26;2019-04-11 11:25:32.0;
0;26167.75;2019-04-11 11:25:33.0;
0;26167.26;2019-04-11 11:25:37.0;
0;26167.76;2019-04-11 11:25:45.0;
0;26167.26;2019-04-11 11:25:49.0;
0;26167.76;2019-04-11 11:25:53.0;
0;26167.26;2019-04-11 11:25:55.0;
0;26165.77;2019-04-11 11:26:03.0;
0;26167.26;2019-04-11 11:26:05.0;
0;26165.77;2019-04-11 11:26:06.0;
0;26164.77;2019-04-11 11:26:26.0;
0;26165.77;2019-04-11 11:26:27.0;
0;26164.77;2019-04-11 11:26:29.0;
0;26165.27;2019-04-11 11:26:31.0;
0;26164.77;2019-04-11 11:26:33.0;
0;26165.27;2019-04-11 11:26:34.0;
0;26166.26;2019-04-11 11:26:41.0;
0;26166.76;2019-04-11 11:26:53.0;
0;26165.77;2019-04-11 11:26:55.0;
0;26166.76;2019-04-11 11:26:57.0;
0;26165.77;2019-04-11 11:26:58.0;
0;26165.27;2019-04-11 11:27:33.0;
0;26164.77;2019-04-11 11:27:41.0;
0;26165.27;2019-04-11 11:27:42.0;
0;26164.77;2019-04-11 11:27:43.0;
0;26163.78;2019-04-11 11:28:07.0;
0;26164.77;2019-04-11 11:28:10.0;
0;26163.78;2019-04-11 11:28:11.0;
0;26163.28;2019-04-11 11:28:34.0;
0;26163.78;2019-04-11 11:28:35.0;
0;26163.28;2019-04-11 11:28:36.0;
0;26162.79;2019-04-11 11:28:37.0;
0;26163.28;2019-04-11 11:28:39.0;
0;26162.79;2019-04-11 11:28:40.0;
0;26162.29;2019-04-11 11:28:41.0;
0;26162.79;2019-04-11 11:28:42.0;
0;26162.29;2019-04-11 11:28:46.0;
0;26162.79;2019-04-11 11:28:48.0;
0;26161.79;2019-04-11 11:28:55.0;
0;26161.29;2019-04-11 11:28:56.0;
0;26162.79;2019-04-11 11:28:57.0;
0;26161.79;2019-04-11 11:28:59.0;
0;26161.29;2019-04-11 11:29:00.0;
0;26160.8;2019-04-11 11:29:03.0;
0;26161.29;2019-04-11 11:29:04.0;
0;26160.8;2019-04-11 11:29:05.0;
0;26161.79;2019-04-11 11:29:22.0;
0;26160.8;2019-04-11 11:29:23.0;
0;26161.79;2019-04-11 11:29:24.0;
0;26163.78;2019-04-11 11:29:27.0;
0;26161.79;2019-04-11 11:29:28.0;
0;26163.78;2019-04-11 11:29:31.0;
0;26164.28;2019-04-11 11:29:33.0;
0;26163.78;2019-04-11 11:29:34.0;
0;26164.28;2019-04-11 11:29:35.0;
0;26163.29;2019-04-11 11:29:40.0;
0;26162.29;2019-04-11 11:30:09.0;
0;26163.78;2019-04-11 11:30:30.0;
0;26162.29;2019-04-11 11:30:31.0;
0;26163.78;2019-04-11 11:30:32.0;
0;26162.29;2019-04-11 11:30:35.0;
0;26163.78;2019-04-11 11:30:36.0;
0;26165.77;2019-04-11 11:30:37.0;
0;26166.27;2019-04-11 11:30:46.0;
0;26165.77;2019-04-11 11:30:48.0;
0;26164.78;2019-04-11 11:31:08.0;
0;26165.28;2019-04-11 11:31:12.0;
0;26166.27;2019-04-11 11:31:17.0;
0;26165.28;2019-04-11 11:31:18.0;
0;26166.27;2019-04-11 11:31:21.0;
0;26167.76;2019-04-11 11:31:26.0;
0;26166.27;2019-04-11 11:31:28.0;
0;26167.76;2019-04-11 11:31:29.0;
0;26168.26;2019-04-11 11:32:09.0;
0;26167.76;2019-04-11 11:32:11.0;
0;26168.26;2019-04-11 11:32:14.0;
0;26170.75;2019-04-11 11:32:30.0;
0;26167.76;2019-04-11 11:32:34.0;
0;26170.75;2019-04-11 11:32:36.0;
