ID;VALEUR;DATE
0;5474.94;2019-04-09 10:24:22.0
0;5475.43;2019-04-09 10:24:35.0
0;5475.47;2019-04-09 10:24:47.0
0;5475.43;2019-04-09 10:24:48.0
0;5475.47;2019-04-09 10:24:49.0
0;5475.43;2019-04-09 10:24:51.0
0;5475.47;2019-04-09 10:24:52.0
0;5475.43;2019-04-09 10:25:07.0
0;5475.79;2019-04-09 10:25:21.0
0;5476.01;2019-04-09 10:25:33.0
0;5476.09;2019-04-09 10:25:47.0
0;5476.07;2019-04-09 10:26:07.0
0;5475.94;2019-04-09 10:26:20.0
0;5475.79;2019-04-09 10:26:33.0
0;5475.37;2019-04-09 10:26:47.0
0;5475.48;2019-04-09 10:27:19.0
0;5474.99;2019-04-09 10:27:31.0
0;5474.63;2019-04-09 10:27:50.0
0;5474.68;2019-04-09 10:28:05.0
0;5474.91;2019-04-09 10:28:21.0
0;5474.79;2019-04-09 10:28:32.0
0;5474.91;2019-04-09 10:28:33.0
0;5474.79;2019-04-09 10:28:36.0
0;5474.35;2019-04-09 10:28:49.0
0;5474.26;2019-04-09 10:29:03.0
0;5474.2;2019-04-09 10:29:22.0
0;5474.46;2019-04-09 10:29:35.0
0;5474.67;2019-04-09 10:29:48.0
0;5474.46;2019-04-09 10:29:49.0
0;5474.67;2019-04-09 10:29:51.0
0;5474.72;2019-04-09 10:30:05.0
0;5474.83;2019-04-09 10:30:20.0
0;5473.98;2019-04-09 10:30:34.0
0;5475.08;2019-04-09 10:30:49.0
0;5473.98;2019-04-09 10:30:50.0
0;5475.08;2019-04-09 10:30:51.0
0;5475.31;2019-04-09 10:31:06.0
0;5475.15;2019-04-09 10:31:21.0
0;5475.31;2019-04-09 10:31:22.0
0;5475.15;2019-04-09 10:31:24.0
0;5475.24;2019-04-09 10:31:33.0
0;5475.05;2019-04-09 10:31:47.0
0;5475.51;2019-04-09 10:32:07.0
0;5475.56;2019-04-09 10:32:22.0
0;5475.28;2019-04-09 10:32:32.0
0;5475.01;2019-04-09 10:32:50.0
0;5475.28;2019-04-09 10:32:51.0
0;5475.01;2019-04-09 10:32:52.0
0;5474.82;2019-04-09 10:33:21.0
0;5474.79;2019-04-09 10:33:33.0
0;5474.82;2019-04-09 10:33:35.0
0;5474.79;2019-04-09 10:33:36.0
0;5474.56;2019-04-09 10:33:48.0
0;5474.5;2019-04-09 10:34:03.0
0;5474.41;2019-04-09 10:34:24.0
0;5474.5;2019-04-09 10:34:32.0
0;5474.24;2019-04-09 10:34:48.0
0;5474.37;2019-04-09 10:35:04.0
0;5474.43;2019-04-09 10:35:20.0
0;5474.37;2019-04-09 10:35:21.0
0;5474.43;2019-04-09 10:35:24.0
0;5474.28;2019-04-09 10:35:34.0
0;5473.99;2019-04-09 10:35:48.0
0;5474.4;2019-04-09 10:36:04.0
0;5474.53;2019-04-09 10:36:21.0
0;5474.71;2019-04-09 10:36:38.0
0;5474.88;2019-04-09 10:36:48.0
0;5474.17;2019-04-09 10:37:03.0
0;5474.03;2019-04-09 10:37:23.0
0;5474.06;2019-04-09 10:37:33.0
0;5473.65;2019-04-09 10:37:48.0
0;5473.72;2019-04-09 10:38:04.0
0;5473.65;2019-04-09 10:38:21.0
0;5473.72;2019-04-09 10:38:22.0
0;5473.65;2019-04-09 10:38:24.0
0;5473.28;2019-04-09 10:38:35.0
0;5473.38;2019-04-09 10:38:49.0
0;5473.07;2019-04-09 10:39:03.0
0;5472.84;2019-04-09 10:39:20.0
0;5473.07;2019-04-09 10:39:21.0
0;5472.84;2019-04-09 10:39:23.0
0;5472.96;2019-04-09 10:39:38.0
0;5473.04;2019-04-09 10:39:50.0
0;5472.93;2019-04-09 10:40:03.0
0;5473.04;2019-04-09 10:40:04.0
0;5472.93;2019-04-09 10:40:06.0
0;5472.29;2019-04-09 10:40:19.0
0;5472.34;2019-04-09 10:40:36.0
0;5472.17;2019-04-09 10:40:49.0
0;5472.34;2019-04-09 10:40:50.0
0;5472.17;2019-04-09 10:40:52.0
0;5472.4;2019-04-09 10:41:06.0
0;5472.59;2019-04-09 10:41:19.0
0;5472.3;2019-04-09 10:41:32.0
0;5472.59;2019-04-09 10:41:33.0
0;5472.3;2019-04-09 10:41:36.0
0;5472.22;2019-04-09 10:41:50.0
0;5472.26;2019-04-09 10:42:03.0
0;5472.77;2019-04-09 10:42:21.0
0;5472.26;2019-04-09 10:42:22.0
0;5472.77;2019-04-09 10:42:23.0
0;5473.59;2019-04-09 10:42:35.0
0;5473.54;2019-04-09 10:42:49.0
0;5475.95;2019-04-09 10:43:03.0
0;5475.7;2019-04-09 10:43:20.0
0;5476.05;2019-04-09 10:43:38.0
0;5476.8;2019-04-09 10:43:51.0
0;5476.34;2019-04-09 10:44:05.0
0;5479.24;2019-04-09 10:44:21.0
0;5483.04;2019-04-09 10:44:38.0
0;5486.18;2019-04-09 10:44:48.0
0;5483.04;2019-04-09 10:44:50.0
0;5486.18;2019-04-09 10:44:51.0
0;5486.51;2019-04-09 10:45:05.0
0;5486.64;2019-04-09 10:45:21.0
0;5483.87;2019-04-09 10:45:35.0
0;5486.64;2019-04-09 10:45:36.0
0;5483.87;2019-04-09 10:45:39.0
0;5482.62;2019-04-09 10:45:51.0
0;5480.75;2019-04-09 10:46:04.0
0;5480.46;2019-04-09 10:46:21.0
0;5479.58;2019-04-09 10:46:31.0
0;5480.46;2019-04-09 10:46:32.0
0;5479.58;2019-04-09 10:46:34.0
0;5479.45;2019-04-09 10:46:50.0
0;5478.99;2019-04-09 10:47:05.0
0;5479.19;2019-04-09 10:47:21.0
0;5478.89;2019-04-09 10:47:36.0
0;5478.27;2019-04-09 10:47:50.0
0;5478;2019-04-09 10:48:03.0
0;5477.95;2019-04-09 10:48:20.0
0;5478;2019-04-09 10:48:21.0
0;5477.95;2019-04-09 10:48:22.0
0;5478.57;2019-04-09 10:48:35.0
0;5478.56;2019-04-09 10:48:48.0
0;5478.61;2019-04-09 10:49:04.0
0;5478.56;2019-04-09 10:49:05.0
0;5478.61;2019-04-09 10:49:07.0
0;5479.11;2019-04-09 10:49:20.0
0;5479.29;2019-04-09 10:49:37.0
0;5478.94;2019-04-09 10:49:52.0
0;5478.34;2019-04-09 10:50:05.0
0;5478.5;2019-04-09 10:50:21.0
0;5478.42;2019-04-09 10:50:36.0
0;5478.07;2019-04-09 10:50:48.0
0;5478.42;2019-04-09 10:50:49.0
0;5478.07;2019-04-09 10:50:50.0
0;5478;2019-04-09 10:51:02.0
0;5477.93;2019-04-09 10:51:21.0
0;5477.63;2019-04-09 10:51:36.0
0;5478.01;2019-04-09 10:51:47.0
0;5477.4;2019-04-09 10:52:05.0
0;5478.01;2019-04-09 10:52:06.0
0;5477.4;2019-04-09 10:52:08.0
0;5477.65;2019-04-09 10:52:19.0
0;5477.63;2019-04-09 10:52:31.0
0;5477.98;2019-04-09 10:52:49.0
0;5478.01;2019-04-09 10:53:08.0
0;5478.06;2019-04-09 10:53:21.0
0;5477.97;2019-04-09 10:53:31.0
0;5478.06;2019-04-09 10:53:33.0
0;5477.97;2019-04-09 10:53:34.0
0;5477.47;2019-04-09 10:53:49.0
0;5477.41;2019-04-09 10:54:07.0
0;5478.07;2019-04-09 10:54:19.0
0;5477.41;2019-04-09 10:54:21.0
0;5478.07;2019-04-09 10:54:23.0
0;5478.24;2019-04-09 10:54:40.0
0;5478.41;2019-04-09 10:54:47.0
0;5478.59;2019-04-09 10:55:04.0
0;5478.23;2019-04-09 10:55:19.0
0;5478.59;2019-04-09 10:55:21.0
0;5478.23;2019-04-09 10:55:22.0
0;5478.2;2019-04-09 10:55:35.0
0;5479.84;2019-04-09 10:55:48.0
0;5478.2;2019-04-09 10:55:49.0
0;5479.84;2019-04-09 10:55:50.0
0;5479.91;2019-04-09 10:56:05.0
0;5479.87;2019-04-09 10:56:23.0
0;5480.98;2019-04-09 10:56:34.0
0;5481.41;2019-04-09 10:56:48.0
0;5481.33;2019-04-09 10:57:06.0
0;5480.92;2019-04-09 10:57:20.0
0;5480.94;2019-04-09 10:57:33.0
0;5480.68;2019-04-09 10:57:52.0
0;5481.3;2019-04-09 10:58:06.0
0;5481.15;2019-04-09 10:58:21.0
0;5480.82;2019-04-09 10:58:37.0
0;5480.9;2019-04-09 10:58:49.0
0;5481.12;2019-04-09 10:59:07.0
0;5481.18;2019-04-09 10:59:22.0
0;5481.24;2019-04-09 10:59:31.0
0;5482.89;2019-04-09 10:59:50.0
0;5482.97;2019-04-09 11:00:07.0
0;5482.39;2019-04-09 11:00:19.0
0;5482.97;2019-04-09 11:00:21.0
0;5482.39;2019-04-09 11:00:22.0
0;5483.13;2019-04-09 11:00:39.0
0;5483.44;2019-04-09 11:00:48.0
0;5483.63;2019-04-09 11:01:07.0
0;5483.4;2019-04-09 11:01:19.0
0;5483.63;2019-04-09 11:01:21.0
0;5483.4;2019-04-09 11:01:22.0
0;5483.28;2019-04-09 11:01:36.0
0;5483.91;2019-04-09 11:01:48.0
0;5483.4;2019-04-09 11:02:06.0
0;5483.7;2019-04-09 11:02:21.0
0;5483.6;2019-04-09 11:02:33.0
0;5483.69;2019-04-09 11:02:47.0
0;5483.6;2019-04-09 11:02:48.0
0;5483.69;2019-04-09 11:02:50.0
0;5483.37;2019-04-09 11:03:06.0
0;5483;2019-04-09 11:03:24.0
0;5482.63;2019-04-09 11:03:32.0
0;5483;2019-04-09 11:03:33.0
0;5482.63;2019-04-09 11:03:34.0
0;5482.59;2019-04-09 11:03:49.0
0;5482.7;2019-04-09 11:04:03.0
0;5482.59;2019-04-09 11:04:05.0
0;5482.7;2019-04-09 11:04:06.0
0;5482.61;2019-04-09 11:04:20.0
0;5482.26;2019-04-09 11:04:35.0
0;5482.61;2019-04-09 11:04:37.0
0;5482.26;2019-04-09 11:04:39.0
0;5482.33;2019-04-09 11:04:49.0
0;5482.46;2019-04-09 11:05:05.0
0;5482.93;2019-04-09 11:05:21.0
0;5483.13;2019-04-09 11:05:34.0
0;5483.49;2019-04-09 11:05:48.0
0;5483.19;2019-04-09 11:06:03.0
0;5483.12;2019-04-09 11:06:21.0
0;5483.19;2019-04-09 11:06:23.0
0;5483.12;2019-04-09 11:06:24.0
0;5483.24;2019-04-09 11:06:37.0
0;5483.3;2019-04-09 11:06:53.0
0;5483.64;2019-04-09 11:07:05.0
0;5483.48;2019-04-09 11:07:19.0
0;5483.32;2019-04-09 11:07:37.0
0;5482.72;2019-04-09 11:08:04.0
0;5483.32;2019-04-09 11:08:05.0
0;5482.72;2019-04-09 11:08:06.0
0;5483.22;2019-04-09 11:08:23.0
0;5483.84;2019-04-09 11:08:34.0
0;5483.72;2019-04-09 11:08:52.0
0;5483.09;2019-04-09 11:09:05.0
0;5483;2019-04-09 11:09:19.0
0;5483.09;2019-04-09 11:09:21.0
0;5483;2019-04-09 11:09:22.0
0;5483.25;2019-04-09 11:09:38.0
0;5483.33;2019-04-09 11:09:49.0
0;5483.8;2019-04-09 11:10:06.0
0;5484.05;2019-04-09 11:10:19.0
0;5483.8;2019-04-09 11:10:21.0
0;5484.05;2019-04-09 11:10:22.0
0;5484.29;2019-04-09 11:10:34.0
0;5484.01;2019-04-09 11:10:49.0
0;5483.87;2019-04-09 11:11:07.0
0;5483.89;2019-04-09 11:11:24.0
0;5482.41;2019-04-09 11:11:40.0
0;5480.72;2019-04-09 11:11:49.0
0;5480.33;2019-04-09 11:12:02.0
0;5481.27;2019-04-09 11:12:20.0
0;5481.61;2019-04-09 11:12:37.0
0;5482.21;2019-04-09 11:12:54.0
0;5482.65;2019-04-09 11:13:02.0
0;5482.21;2019-04-09 11:13:04.0
0;5482.65;2019-04-09 11:13:05.0
0;5482.25;2019-04-09 11:13:22.0
0;5481.71;2019-04-09 11:13:37.0
0;5480.95;2019-04-09 11:13:47.0
0;5480.71;2019-04-09 11:14:04.0
0;5480.66;2019-04-09 11:14:20.0
0;5480.71;2019-04-09 11:14:22.0
0;5480.66;2019-04-09 11:14:23.0
0;5480.18;2019-04-09 11:14:33.0
0;5480.36;2019-04-09 11:14:47.0
0;5480.46;2019-04-09 11:15:04.0
0;5480.78;2019-04-09 11:15:20.0
0;5480.49;2019-04-09 11:15:34.0
0;5480.78;2019-04-09 11:15:35.0
0;5480.49;2019-04-09 11:15:36.0
0;5480.36;2019-04-09 11:15:48.0
0;5480.07;2019-04-09 11:16:03.0
0;5481.37;2019-04-09 11:16:19.0
0;5482.28;2019-04-09 11:16:38.0
0;5482.89;2019-04-09 11:16:48.0
0;5483.32;2019-04-09 11:17:03.0
0;5482.89;2019-04-09 11:17:04.0
0;5483.32;2019-04-09 11:17:06.0
0;5483.51;2019-04-09 11:17:20.0
0;5483.28;2019-04-09 11:17:39.0
0;5483.53;2019-04-09 11:17:51.0
0;5483.91;2019-04-09 11:18:03.0
0;5483.53;2019-04-09 11:18:04.0
0;5483.91;2019-04-09 11:18:05.0
0;5484.42;2019-04-09 11:18:22.0
0;5485.21;2019-04-09 11:18:33.0
0;5485.52;2019-04-09 11:18:48.0
0;5485.7;2019-04-09 11:19:04.0
0;5485.87;2019-04-09 11:19:20.0
0;5486.25;2019-04-09 11:19:32.0
0;5486.75;2019-04-09 11:19:50.0
0;5486.83;2019-04-09 11:20:05.0
0;5487.84;2019-04-09 11:20:21.0
0;5487.7;2019-04-09 11:20:34.0
0;5487.85;2019-04-09 11:20:49.0
0;5487.88;2019-04-09 11:21:06.0
0;5488.19;2019-04-09 11:21:19.0
0;5488.22;2019-04-09 11:21:32.0
0;5487.27;2019-04-09 11:22:03.0
0;5488.22;2019-04-09 11:22:04.0
0;5487.27;2019-04-09 11:22:07.0
0;5487.57;2019-04-09 11:22:21.0
0;5487.34;2019-04-09 11:22:38.0
0;5487.27;2019-04-09 11:22:48.0
0;5487.34;2019-04-09 11:22:50.0
0;5487.27;2019-04-09 11:22:51.0
0;5487.36;2019-04-09 11:23:05.0
0;5487.45;2019-04-09 11:23:23.0
0;5487.44;2019-04-09 11:23:49.0
0;5487.38;2019-04-09 11:24:05.0
0;5487.2;2019-04-09 11:24:23.0
0;5487.15;2019-04-09 11:24:38.0
0;5487.13;2019-04-09 11:24:47.0
0;5486.71;2019-04-09 11:25:03.0
0;5486.61;2019-04-09 11:25:19.0
0;5486.71;2019-04-09 11:25:20.0
0;5486.61;2019-04-09 11:25:23.0
0;5486.24;2019-04-09 11:25:38.0
0;5486.13;2019-04-09 11:25:49.0
0;5486.18;2019-04-09 11:26:03.0
0;5486.21;2019-04-09 11:26:20.0
0;5486.16;2019-04-09 11:26:34.0
0;5486.21;2019-04-09 11:26:35.0
0;5486.16;2019-04-09 11:26:38.0
0;5486.46;2019-04-09 11:26:47.0
0;5486.27;2019-04-09 11:27:05.0
0;5485.88;2019-04-09 11:27:18.0
0;5485.73;2019-04-09 11:27:33.0
0;5485.88;2019-04-09 11:27:34.0
0;5485.73;2019-04-09 11:27:37.0
0;5485.85;2019-04-09 11:28:07.0
0;5485.72;2019-04-09 11:28:24.0
0;5485.64;2019-04-09 11:28:37.0
0;5486.05;2019-04-09 11:28:50.0
0;5486.95;2019-04-09 11:29:03.0
0;5487.13;2019-04-09 11:29:21.0
0;5487.07;2019-04-09 11:29:31.0
0;5486.93;2019-04-09 11:29:50.0
0;5487.48;2019-04-09 11:30:03.0
0;5486.93;2019-04-09 11:30:05.0
0;5487.48;2019-04-09 11:30:06.0
0;5487.1;2019-04-09 11:30:21.0
0;5486.9;2019-04-09 11:30:36.0
0;5486.8;2019-04-09 11:30:51.0
0;5486.88;2019-04-09 11:31:05.0
0;5487.17;2019-04-09 11:31:21.0
0;5486.88;2019-04-09 11:31:23.0
0;5487.17;2019-04-09 11:31:24.0
0;5487.38;2019-04-09 11:31:32.0
0;5487.41;2019-04-09 11:32:04.0
0;5487.38;2019-04-09 11:32:06.0
0;5487.41;2019-04-09 11:32:07.0
0;5488.38;2019-04-09 11:32:21.0
0;5489.36;2019-04-09 11:32:39.0
0;5489.44;2019-04-09 11:32:49.0
0;5489.78;2019-04-09 11:33:04.0
0;5489.61;2019-04-09 11:33:23.0
0;5489.89;2019-04-09 11:33:34.0
0;5489.94;2019-04-09 11:33:49.0
0;5489.89;2019-04-09 11:33:50.0
0;5489.94;2019-04-09 11:33:51.0
0;5490.4;2019-04-09 11:34:03.0
0;5489.94;2019-04-09 11:34:05.0
0;5490.4;2019-04-09 11:34:06.0
0;5490.26;2019-04-09 11:34:22.0
0;5490.45;2019-04-09 11:34:34.0
0;5490.71;2019-04-09 11:34:51.0
0;5490.88;2019-04-09 11:35:06.0
0;5490.52;2019-04-09 11:35:19.0
0;5490.3;2019-04-09 11:35:39.0
0;5490.02;2019-04-09 11:35:47.0
0;5490.3;2019-04-09 11:35:48.0
0;5490.02;2019-04-09 11:35:49.0
0;5490.06;2019-04-09 11:36:07.0
0;5490.13;2019-04-09 11:36:20.0
0;5490.3;2019-04-09 11:36:35.0
0;5490.48;2019-04-09 11:36:49.0
0;5490.35;2019-04-09 11:37:05.0
0;5490.28;2019-04-09 11:37:23.0
0;5491.47;2019-04-09 11:37:33.0
0;5491.85;2019-04-09 11:37:49.0
0;5491.45;2019-04-09 11:38:05.0
0;5491.24;2019-04-09 11:38:22.0
0;5491.22;2019-04-09 11:38:47.0
0;5491.24;2019-04-09 11:38:49.0
0;5491.22;2019-04-09 11:38:50.0
0;5490.95;2019-04-09 11:39:05.0
0;5491.02;2019-04-09 11:39:20.0
0;5490.6;2019-04-09 11:39:35.0
0;5490.88;2019-04-09 11:39:51.0
0;5490.98;2019-04-09 11:40:05.0
0;5490.87;2019-04-09 11:40:20.0
0;5490.55;2019-04-09 11:40:35.0
0;5490.21;2019-04-09 11:40:50.0
0;5490.22;2019-04-09 11:41:05.0
0;5489.49;2019-04-09 11:41:21.0
0;5489.37;2019-04-09 11:41:34.0
0;5489.49;2019-04-09 11:41:36.0
0;5489.37;2019-04-09 11:41:37.0
0;5488.81;2019-04-09 11:41:46.0
0;5489.37;2019-04-09 11:41:48.0
0;5488.81;2019-04-09 11:41:49.0
0;5488.56;2019-04-09 11:42:05.0
0;5488.5;2019-04-09 11:42:22.0
0;5488.16;2019-04-09 11:42:33.0
0;5488.27;2019-04-09 11:42:49.0
0;5488.16;2019-04-09 11:42:50.0
0;5488.27;2019-04-09 11:42:52.0
0;5487.96;2019-04-09 11:43:06.0
0;5488.14;2019-04-09 11:43:22.0
0;5488.1;2019-04-09 11:43:37.0
0;5487.9;2019-04-09 11:43:49.0
0;5488.1;2019-04-09 11:43:50.0
0;5487.9;2019-04-09 11:43:52.0
0;5487.84;2019-04-09 11:44:07.0
0;5487.43;2019-04-09 11:44:19.0
0;5487.84;2019-04-09 11:44:20.0
0;5487.43;2019-04-09 11:44:22.0
0;5487.34;2019-04-09 11:44:34.0
0;5487.28;2019-04-09 11:44:48.0
0;5487.82;2019-04-09 11:45:04.0
0;5488.49;2019-04-09 11:45:19.0
0;5489.02;2019-04-09 11:45:35.0
0;5488.49;2019-04-09 11:45:37.0
0;5489.02;2019-04-09 11:45:38.0
0;5490.22;2019-04-09 11:45:47.0
0;5490.63;2019-04-09 11:46:04.0
0;5489.88;2019-04-09 11:46:24.0
0;5489.23;2019-04-09 11:46:39.0
0;5489.15;2019-04-09 11:46:48.0
0;5489.27;2019-04-09 11:47:04.0
0;5489.15;2019-04-09 11:47:05.0
0;5489.27;2019-04-09 11:47:08.0
0;5489.25;2019-04-09 11:47:19.0
0;5489.27;2019-04-09 11:47:20.0
0;5489.25;2019-04-09 11:47:21.0
0;5489.14;2019-04-09 11:47:39.0
0;5489.03;2019-04-09 11:47:47.0
0;5489.24;2019-04-09 11:48:03.0
0;5489.3;2019-04-09 11:48:19.0
0;5489.24;2019-04-09 11:48:22.0
0;5489.3;2019-04-09 11:48:23.0
0;5489.22;2019-04-09 11:48:38.0
0;5489.6;2019-04-09 11:48:50.0
0;5489.69;2019-04-09 11:49:08.0
0;5490.17;2019-04-09 11:49:22.0
0;5489.55;2019-04-09 11:49:32.0
0;5489.17;2019-04-09 11:49:50.0
0;5489.09;2019-04-09 11:50:06.0
0;5489.17;2019-04-09 11:50:07.0
0;5489.09;2019-04-09 11:50:09.0
0;5488.99;2019-04-09 11:50:20.0
0;5488.4;2019-04-09 11:50:32.0
0;5488.26;2019-04-09 11:50:49.0
0;5488.23;2019-04-09 11:51:05.0
0;5488.24;2019-04-09 11:51:20.0
0;5488.43;2019-04-09 11:51:36.0
0;5487.95;2019-04-09 11:51:51.0
0;5485.89;2019-04-09 11:52:06.0
0;5485.85;2019-04-09 11:52:21.0
0;5485.56;2019-04-09 11:52:32.0
0;5485.43;2019-04-09 11:52:49.0
0;5485.85;2019-04-09 11:53:07.0
0;5486.07;2019-04-09 11:53:23.0
0;5486.22;2019-04-09 11:53:37.0
0;5486.35;2019-04-09 11:53:52.0
0;5485.95;2019-04-09 11:54:07.0
0;5485.54;2019-04-09 11:54:22.0
0;5485.23;2019-04-09 11:54:36.0
0;5485.3;2019-04-09 11:54:52.0
0;5485.48;2019-04-09 11:55:07.0
0;5484.69;2019-04-09 11:55:21.0
0;5484.3;2019-04-09 11:55:32.0
0;5484.28;2019-04-09 11:55:49.0
0;5484.3;2019-04-09 11:55:51.0
0;5484.28;2019-04-09 11:55:52.0
0;5484.67;2019-04-09 11:56:07.0
0;5484.58;2019-04-09 11:56:22.0
0;5483.92;2019-04-09 11:56:32.0
0;5483.65;2019-04-09 11:56:48.0
0;5483.79;2019-04-09 11:57:07.0
0;5482.3;2019-04-09 11:57:22.0
0;5481.65;2019-04-09 11:57:31.0
0;5482.39;2019-04-09 11:57:49.0
0;5482.51;2019-04-09 11:58:05.0
0;5483.73;2019-04-09 11:58:23.0
0;5483.46;2019-04-09 11:58:32.0
0;5483.65;2019-04-09 11:58:47.0
0;5484.01;2019-04-09 11:59:07.0
0;5484.04;2019-04-09 11:59:20.0
0;5484.32;2019-04-09 11:59:32.0
0;5484.16;2019-04-09 11:59:47.0
0;5483.76;2019-04-09 12:00:07.0
0;5482.58;2019-04-09 12:00:20.0
0;5482.44;2019-04-09 12:00:35.0
0;5482.56;2019-04-09 12:00:48.0
0;5482.44;2019-04-09 12:00:49.0
0;5482.56;2019-04-09 12:00:51.0
0;5482.82;2019-04-09 12:01:06.0
0;5482.62;2019-04-09 12:01:21.0
0;5482.28;2019-04-09 12:01:33.0
0;5483.03;2019-04-09 12:01:51.0
0;5483.02;2019-04-09 12:02:04.0
0;5483.03;2019-04-09 12:02:05.0
0;5483.02;2019-04-09 12:02:07.0
0;5482.88;2019-04-09 12:02:23.0
